uy55.684,-0.23457,-0.69965,3.1998,19.11,7.9755,74.242,1
102.41,41.158,0.34616,0.51454,1.9548,13.116,10.682,151.58,1
107.23,47.9,0.22924,-0.27316,2.2692,14.234,10.204,134.14,1
113.54,58.866,0.14292,-0.6568,2.847,18.871,9.5953,101,1
78,83.797,1.0709,-0.63287,158.93,77.062,-1.2279,-0.062562,2
53.586,37.682,2.989,10.749,32.978,65.399,2.0427,3.1163,2
104.84,42.234,0.4466,0.95992,0.90217,12.064,17.189,325.74,1
104.6,39.891,0.4055,1.072,9.5067,37.311,4.3325,18.969,1
144.71,43.738,-0.25853,0.085801,2.1355,14.243,10.532,141.12,1
117.08,59.358,0.14698,-0.46301,1.4682,14.469,12.284,173.74,1
35.641,30.098,4.8001,28.059,24.903,53.783,2.4635,5.6872,2
123.02,47.957,0.18591,0.16347,1.0084,12.254,15.177,257.22,1
114.43,53.262,0.023405,-0.19228,1.0819,14.555,14.811,228.45,1
49.789,32.884,4.1203,21.253,23.175,50.509,2.6358,6.9257,2
13.109,32.641,5.7671,34.251,57.397,69.409,0.9837,0.041374,2
36.719,31.057,4.706,27.325,20.431,50.843,2.8017,7.4503,2
19.789,31.064,5.7892,35.52,58.114,66.808,1.0001,0.15342,2
113.83,51.054,0.24304,-0.045475,4.4089,25.019,6.2549,40.69,1
7.7969,33.06,6.1391,38.708,109.13,55.705,0.68269,-0.37473,2
6.2656,31.535,6.1418,39.078,135.02,55.576,0.26026,-0.91773,2
80.898,42.976,0.81233,1.4317,1.9214,14.377,11.63,167.29,1
10.016,30.856,6.1805,39.756,100.21,74.329,0.27345,-1.0638,2
72.586,35.66,1.0461,4.1701,1.9356,18.217,10.456,115.29,1
100.88,47.844,0.4935,0.49748,3.1865,19.517,9.3559,103.25,1
112.91,50.379,0.26564,-0.11423,1.3127,14.663,12.764,175.56,1
121.56,51.177,0.00022726,0.15687,1.9523,15.343,10.087,119.34,1
58.016,34.108,2.356,9.1841,22.633,53.907,2.5185,5.525,2
99.469,45.172,0.4146,0.55037,3.6764,23.401,7.2319,56.229,1
115.51,48.402,0.23339,-0.040902,2.2157,13.252,9.8031,135.11,1
119.95,44.765,-0.011176,0.45082,0.90803,12.939,15.958,272.06,1
123.61,42.544,-0.0037826,0.40419,2.954,18.765,7.9595,72.759,1
107.64,45.058,0.15239,0.25558,3.653,22.883,6.83,49.158,1
122.05,53.094,-0.047313,-0.44222,6.2676,32.456,5.4095,29.064,1
100.52,36.165,0.46689,1.7934,1.041,13.203,16.14,280.31,1
107.82,56.952,0.31319,-0.46371,4.4548,28.024,6.6317,44.349,1
128.05,58.414,-0.053963,-0.71029,2.6296,16.747,8.2957,83.421,1
37.578,34.139,4.3831,22.736,31.281,57.285,2.08,3.7652,2
43.602,35.225,4.1103,20.06,33.637,58.708,1.9602,3.2417,2
87.031,47.943,0.84924,0.62708,1.9348,15.09,11.636,162.43,1
89.438,40.02,0.63241,1.5448,3.8161,24.705,7.0994,52.461,1
109.27,41.476,0.25043,0.37777,10.375,40.125,3.9589,14.836,1
126.97,57.091,0.20411,-0.62242,4.1472,23.477,7.9464,69.248,1
132.48,48.436,-0.25487,-0.41337,1.689,13.576,10.921,146.02,1
126.21,47.664,0.25278,-0.060406,2.1564,12.833,10.419,153.64,1
133.62,45.827,-0.010363,0.32861,1.8704,16.057,10.449,123.31,1
63.82,40.021,1.1232,2.9125,1.3278,12.618,12.921,201.13,1
103,41.482,0.38732,0.88821,11.613,36.872,3.1223,8.776,1
21.383,45.205,3.7673,14.01,97.878,61.943,0.39682,-0.43851,2
115.07,52.804,0.068283,-0.40492,100.38,94.364,0.19935,-1.6346,1
109.11,40.54,0.13763,0.58386,2.5075,13.544,9.2237,122.84,1
92.273,48.099,0.64421,0.15214,1.7082,15.779,11.062,136.01,1
97.312,38.285,1.2015,2.9722,1.7851,12.312,11.777,185.26,2
106.13,44.078,0.97664,1.6113,2.5351,17.562,10.511,126.97,1
153.2,48.991,-0.22149,-0.11414,2.4105,19.34,9.8074,105.76,1
150.39,45.655,-0.28594,0.16223,2.5702,19.491,9.2052,92.709,1
92.648,40.853,0.57502,0.85658,1.6764,15.417,10.657,126.08,1
127.57,38.27,0.22613,1.9728,31.117,66.16,1.8328,1.6989,2
133.62,51.971,0.034909,-0.3318,2.8746,16.111,8.2144,86.65,1
117.8,53.196,0.42609,-0.28926,3.6145,22.47,8.5686,79.181,1
101.9,55.005,0.58307,0.038411,4.1388,24.739,7.6351,60.744,1
119.39,40.343,0.1233,0.3142,4.0828,24.365,6.7221,47.878,1
114.29,45.11,0.16136,0.084419,3.1438,18.168,7.8595,73.646,1
138.95,41.16,-0.27932,0.92821,1.5577,16.126,11.471,139.84,1
124.63,50.572,0.14971,-0.32491,1.8704,12.899,11.114,164.87,1
115.78,48.152,0.1707,-0.072646,2.2684,16.476,10.007,115.71,1
134.97,49.689,-0.00051984,-0.044021,3.8938,20.309,6.7016,52.802,1
143.57,47.383,-0.18095,0.19568,2.4925,17.217,8.4242,82.972,1
93.086,51.149,1.2982,1.793,126.87,97.177,-0.16047,-1.5864,2
127.36,49.217,0.12148,-0.041898,0.84615,11.652,16.221,290.82,1
142.62,46.578,-0.2938,0.07182,2.1839,18.111,9.2894,93.4,1
109.94,53.202,0.26536,-0.27757,2.0535,14.006,10.444,138.4,1
69.906,41.75,2.1487,6.4386,27.932,67.675,2.2866,3.6156,2
106.36,45.896,0.5346,0.30745,10.415,39.5,3.8415,13.878,1
92.625,41.026,0.50178,1.2484,1.9064,17.95,10.889,125.61,1
126.7,46.285,0.015779,0.076592,5.5134,28.647,5.4363,29.75,1
128.88,48.804,0.18849,0.031536,4.2609,26.404,6.9675,50.254,1
118.04,36.176,0.37333,1.7111,2.1781,17.172,9.983,113.64,1
124.21,48.376,0.066461,-0.18175,6.2826,29.143,5.2734,28.895,1
118.55,54.157,0.090423,-0.54995,4.0184,25.711,6.976,50.097,1
124.46,49.221,-0.15256,-0.30696,3.2375,21.726,7.3388,56.923,1
128.55,45.381,-0.13343,-0.28178,5.6915,29.965,5.5566,31.016,1
107.7,44.726,0.3727,0.39077,2.5987,17.145,8.4987,85.014,1
124.74,62.55,0.10833,-0.9711,57.324,86.14,0.98459,-0.84429,1
123.53,54.479,0.17133,-0.38351,3.0259,16.643,8.2855,88.028,1
110.56,51.701,0.40564,0.11289,0.93813,12.341,16.209,289.21,1
118.11,42.514,0.10969,0.3251,2.2985,14.437,9.5863,117.32,1
101.09,47.496,0.17538,-0.11189,3.1304,20.297,7.9426,70.324,1
87.438,38.786,0.71188,1.7403,0.82776,10.066,18.562,404.78,1
107.65,32.608,0.20538,2.9195,1.464,16.156,11.91,149.21,1
108.93,58.951,0.45382,-0.35639,21.834,58.321,2.4151,4.1547,1
87.617,39.258,0.44172,1.409,3.5702,23.309,7.3561,56.658,1
101.92,52.558,0.37235,0.21621,3.7834,23.562,7.1219,53.938,1
45.492,43.497,3.0334,9.4317,46.804,67.908,1.3608,0.83995,2
29.203,28.977,6.3386,44.288,48.899,58.778,1.7506,2.735,2
116.95,49.923,-0.061964,-0.034345,3.158,17.839,7.5112,69.743,1
109.31,46.68,0.32722,0.33172,4.0351,23.071,7.0566,54.694,1
48.328,48.311,3.1738,9.5254,47.39,69.06,1.366,0.77365,2
113.69,50.112,-0.012505,-0.45715,4.0644,24.165,6.7617,49.314,1
100.3,55.23,0.49676,0.016977,44.683,76.123,1.3889,0.31801,1
40.5,32.375,4.1646,20.674,36.921,60.113,1.8229,2.7882,2
111.34,40.422,0.19118,0.48574,2.5569,16.446,9.1945,102.86,1
119.38,37.162,0.21819,1.2574,4.8746,28.476,6.3664,41.641,1
119.17,38.168,0.16847,0.99,1.4724,14.842,11.658,149.4,1
112.9,55.371,0.10522,-0.42045,26.659,63.708,2.0784,2.5656,1
130.65,49.763,-0.10851,-0.4751,3.9808,21.231,6.99,55.285,1
134.71,44.296,0.19171,0.30824,2.7082,20.423,8.5491,78.679,1
66.477,41.04,2.1099,6.2603,47.844,78.255,1.2848,0.11261,1
98.898,41.421,0.45004,1.5409,1.5033,17.155,11.996,147.75,1
119.57,46.575,0.37399,0.28694,75.395,86.493,0.39505,-1.6616,1
133.05,40.713,0.034695,0.64794,4.7985,27.305,6.0033,36.32,1
113.59,57.361,0.2064,-0.66161,4.4741,26.218,6.4868,44.15,1
115.41,45.379,0.27042,0.18623,2.2032,15.897,9.4599,105.77,1
94.633,49.269,0.39468,0.24177,1.1948,15.03,13.135,177.72,1
117.83,53.862,0.32857,-0.051972,2.6881,21.393,8.4493,73.335,1
122.9,50.136,0.15672,-0.28295,9.8821,40.374,4.1006,15.754,1
137.71,46.379,0.016419,0.1652,1.6279,18.031,11.336,130.24,1
118.84,48.99,0.33543,0.13428,0.77508,11.946,17.115,312.06,1
111.11,44.41,0.31851,0.1962,3.2358,17.653,7.5367,70.523,1
101.02,50.502,0.26085,0.0049123,1.7216,11.791,11.763,198.01,1
25.102,50.441,3.3475,10.456,89.646,72.03,0.41778,-0.8498,2
123.19,50.82,0.20264,-0.21869,1.7851,17.086,11.067,131.64,1
106.18,48.587,0.05719,-0.14229,1.5761,12.383,11.756,181.7,1
104.21,49.91,0.5035,0.13362,1.6564,11.89,12.24,203.59,1
107.44,44.134,0.34016,0.88067,1.6973,11.855,12.161,203.67,1
103.27,46.997,0.5043,0.82109,2.245,15.623,9.3305,105.13,1
124.91,53.758,0.26085,-0.38005,2.8528,19.01,7.7497,68.163,1
85.445,49.864,1.3146,2.0815,131.38,71.989,-0.47347,-0.57971,2
51.867,35.859,3.2681,15.027,21.658,58.527,2.7544,6.3934,2
130.9,52.551,-0.061828,-0.30924,3.2868,17.365,7.7835,75.977,1
150.98,43.862,-0.022558,0.33371,1.6589,16.694,12.091,158.5,1
143.84,46.412,0.051,-0.1602,2.0142,14.104,10.764,148.82,1
95.383,45.803,0.37623,0.26746,1.8562,13.825,10.201,132.07,1
109.18,49.08,0.15268,-0.069346,5.4206,31.767,6.2338,38.661,1
132.79,46.792,0.074938,0.017353,2.25,20.452,9.8314,99.694,1
134.38,44.291,0.12499,0.38862,1.7433,13.948,11.498,162.87,1
115.65,52.804,0.22919,-0.23026,1.6664,12.619,11.451,170.66,1
118.83,50.554,0.1268,-0.069311,4.2651,21.661,6.7047,50.805,1
124.16,48.229,0.17704,0.15509,2.7567,19.722,9.2508,94.946,1
139.5,51.47,-0.27995,-0.37913,2.0853,13.983,10.378,138.09,1
73.188,36.093,1.1458,4.1966,4.0518,23.25,6.7736,50.496,1
114.14,48.524,0.2892,0.0057678,2.7609,17.516,8.0976,77.332,1
135.15,57.742,0.097028,-0.66882,3.4624,24.199,7.4169,56.18,1
103.49,45.937,0.088489,0.048365,3.4047,22.913,7.4561,59.021,1
83.062,36.782,0.53898,2.4623,0.96405,13.632,15.741,262.11,1
123.38,44.008,0.26327,0.54725,1.6329,14.812,11.065,141.11,1
120.39,51.915,0.020616,-0.35791,26.766,63.627,2.106,2.7805,1
143.06,47.955,-0.072039,0.29613,2.694,19.573,9.0473,90.582,1
108.49,39.704,0.0034227,0.82459,8.454,38.231,4.7674,22.199,1
111.1,45.424,0.20637,-0.075433,2.9097,18.65,9.5052,102.36,1
128.25,43.541,0.084014,0.092748,13.977,46.349,3.3125,9.9502,1
39.078,36.34,4.1645,18.165,92.648,65.218,0.5732,0.011579,2
89.469,36.9,0.66199,2.1853,1.6104,12.724,10.814,156.84,1
122.15,41.31,0.080828,0.4394,5.6865,28.346,5.4258,30.608,1
24.484,41.165,4.3477,18.751,109.79,82.216,0.010425,-1.259,2
119.05,56.361,0.49635,-0.23897,2.6906,18.041,9.7345,106.96,1
75.586,34.386,2.0255,8.6529,3.7651,21.897,7.0482,55.879,2
99.281,49.821,0.44075,0.21951,7.9022,36.712,4.9086,23.698,1
142.55,48.056,0.010014,-0.18879,4.0017,20.542,7.5839,68.064,1
112.47,43.607,0.2854,0.55365,2.1012,19.029,10.212,109.92,1
91.328,44.563,0.58475,1.2556,0.88378,12.929,16.282,278.69,1
35.461,34.56,4.7858,24.872,32.537,65.354,1.7294,1.4227,1
137.31,53.978,-0.15956,-0.46136,3.0092,19.434,7.5385,63.869,1
112.41,52.934,0.11107,-0.20974,14.722,44.362,3.0548,8.4551,1
146.07,55.886,-0.09094,-0.57439,2.0677,12.882,10.09,145.6,1
113.09,47.499,0.027381,0.19349,2.5142,15.171,8.7761,99.033,1
117.9,44.926,0.65032,1.1089,7.0953,28.68,4.7326,24.49,1
112.75,50.337,0.11306,-0.066578,0.86873,11.956,16.148,285.14,1
18.477,29.716,5.9729,38.467,78.367,71.639,0.61779,-0.38698,2
134.62,51.512,-0.028315,-0.64774,4.4774,28.482,6.6205,43.832,1
22.805,37.055,4.9946,24.506,159.22,69.218,-0.44361,-0.97466,2
27.07,45.351,3.8518,14.379,87.467,69.535,0.46229,-0.50824,2
34.086,32.456,4.5787,25.104,110.96,79.356,0.10536,-1.0031,2
76.453,35.726,0.98947,3.8777,3.7157,22.198,6.5983,47,1
125.12,75.108,0.35415,-1.469,217.37,44.491,-2.5979,6.6139,1
122.72,49.185,0.15676,-0.11876,1.1196,11.979,13.461,217.79,1
116.31,43.241,0.58035,1.0297,10.456,40.127,4.193,17.683,2
111.89,45.871,0.35802,0.27164,1.5844,14.503,11.378,148.06,1
164.63,46.462,-0.44289,0.18103,10.38,31.483,3.6957,15.331,1
107.59,45.39,0.45506,0.15615,4.5677,24.939,7.2342,57.22,1
116.38,35.01,0.51187,1.8734,16.526,48.902,2.9039,7.1974,1
114.51,56.8,0.22449,-0.18512,2.041,14.712,9.7078,117.57,1
118.27,41.585,0.26098,0.82579,1.8763,14.403,10.149,125.67,1
113.29,41.679,0.26899,0.55254,5.6982,28.821,5.3346,28.811,1
66.531,40.785,1.9358,5.2671,152.09,73.373,-0.68189,-0.4153,2
121.21,46.37,0.081952,0.25957,0.31773,7.8035,29.95,953,1
119.23,44.291,0.25247,0.24534,2.8311,17.759,8.5469,86.04,1
123.66,51.663,0.13162,-0.26136,3.6187,19.85,7.5155,66.016,1
95.391,38.384,0.58871,2.1117,4.255,27.697,6.8399,47.101,1
141.62,46.497,-0.045613,0.11715,2.4156,16.128,10.602,136.82,1
26.258,49.602,3.176,8.8068,181.75,60.776,-0.37943,-1.1192,2
115.33,60.849,0.044925,-0.93026,115.41,97.086,-0.16308,-1.7818,1
109.5,43.384,0.034478,0.4694,4.495,25.735,6.5788,45.493,1
107.94,45.316,0.38522,0.39558,1.8495,14.002,10.606,139.6,1
115.66,46.635,0.16325,0.38675,1.2207,13.072,13.162,197.32,1
116.54,52.488,0.36843,-0.11318,6.2642,30.608,5.1338,26.603,1
135.47,55.505,-0.059325,-0.7169,4.1789,27.737,7.1555,51.729,1
128.6,45.507,0.080855,0.15199,6.8227,35.678,5.2804,26.931,1
128.02,52.798,-0.0305,-0.68172,1.6062,11.078,13.592,254.83,1
101.71,45.132,0.24775,0.31649,0.89214,10.732,17.104,343.24,1
118.59,44.073,0.41053,0.39987,3.4599,24.129,7.4887,57.406,1
106.94,54.518,0.6935,0.070838,24.217,62.035,2.4524,4.6013,2
101.7,37.772,0.45315,1.4013,1.898,15.154,10.474,129.86,1
104.53,47.939,0.86571,0.84869,2.4498,17.392,9.9042,110.22,2
140.84,50.874,-0.17964,-0.31876,18.849,47.711,2.472,4.964,1
140.59,50.635,-0.10371,-0.22946,3.837,25.838,7.4666,57.411,1
123.84,41.143,0.14325,0.81009,2.8035,19.869,8.77,83.791,1
99.367,48.84,1.0284,1.3038,2.8085,18.267,9.3477,98.17,2
118.38,48.824,0.18067,-0.21977,1.8779,14.21,10.504,134.58,1
101.18,46.496,0.47547,0.33809,0.82107,11.848,18.283,366.39,1
78.125,35.323,0.9074,3.7106,3.005,16.682,8.0106,83.699,1
100.18,40.253,0.52901,1.2072,2.3871,13.89,9.1227,116.4,1
107.76,53.594,0.30474,-0.13012,2.7316,15.112,8.5435,97.826,1
119.7,52.958,0.17286,-0.24155,2.1003,16.961,9.2871,95.37,1
119.13,53.02,0.4739,-0.1339,2.3913,18.03,9.3005,96.54,1
139.66,47.973,-0.058234,0.12306,2.2809,16.451,10.128,121.73,1
133.06,54.715,-0.16597,-0.33921,2.9532,18.884,7.8581,70.477,1
109.66,42.926,0.38997,0.39905,2.291,18.854,9.4826,98.372,1
94.719,43.881,0.69995,1.4381,2.5033,17.322,8.9521,93.217,1
130.7,49.729,0.061424,0.0069314,2.3645,17.834,9.4279,98.753,1
135.83,40.882,-0.12364,0.54875,3.3804,17.886,7.2537,64.783,1
118.05,53.475,0.058797,-0.39445,18.591,56.808,2.9028,6.8841,1
109.16,47.002,0.39418,0.1903,4.5786,22.239,5.7025,36.342,1
141.86,54.426,-0.11,-0.16047,3.464,19.5,7.5155,65.861,1
134.3,38.339,-0.12832,0.97376,2.01,13.465,10.048,135.23,1
146.21,52.547,-0.35867,-0.32365,2.2809,13.997,9.9603,131.19,1
136.09,45.676,0.096533,0.55875,1.9674,13.907,10.616,142,1
115.29,50.316,0.12998,-0.16962,3.6037,21.318,7.4525,62.263,1
120.41,42.75,0.032158,0.53176,2.0268,17.58,9.766,102.34,1
84.391,45.173,0.79377,1.017,3.5075,22.016,8.4398,77.713,1
135.28,44.198,-0.094423,-0.13874,5.4766,28.837,5.6878,32.984,1
89.555,35.299,0.60377,2.7549,1.2809,13.296,13.366,204.44,1
87.734,40.696,0.62908,1.1703,2.5543,18.98,8.3487,74.936,1
111.37,46.95,0.28815,0.27109,5.3696,27.041,5.836,37.34,1
106.14,54.248,0.2248,-0.37327,4.6965,27.026,6.2314,40.303,1
112.08,52.962,0.064974,-0.3636,3.9473,23.799,7.705,65.807,1
115.86,53.394,0.76714,0.23005,3.8687,24.096,7.981,67.466,1
99.289,46.942,0.41213,0.22876,3.755,23.746,7.3686,58.281,1
107.81,40.671,0.50361,1.021,2.7433,16.985,8.2686,81.865,1
121.93,42.836,0.13331,0.097974,2.3746,14.316,9.0121,109.43,1
56.641,49.86,1.7491,2.3745,156.98,79.713,-0.7987,-0.76996,2
136.06,53.751,-0.082491,-0.35188,3.3236,21.326,7.958,69.446,1
135.91,34.366,-0.25665,2.0036,4.8445,23.946,5.8164,37.749,1
122.92,49.543,0.024001,-0.46425,1.0719,14.603,15.097,237.31,1
141.32,45.996,-0.15406,-0.29592,1.5552,13.218,11.567,164.32,1
114.02,39.538,0.25986,0.92597,5.6656,22.256,4.8995,28.694,1
85.625,45.591,0.91242,1.2643,4.1873,23.866,7.3047,58.362,1
112.99,54.204,0.33506,-0.36709,2.3503,19.63,9.2249,89.679,1
101.63,42.312,0.66767,1.0867,0.77592,10.156,17.304,363.9,1
162.14,43.821,-0.45614,0.35227,2.4574,14.726,8.9816,105.52,1
81.125,38.253,0.87215,2.2603,1.6472,12.192,11.929,190.04,1
114.77,41.219,0.2265,1.0195,1.2734,13.634,13.545,210.46,1
136.03,48.746,-0.19959,-0.47005,2.0543,15.25,10.17,126.16,1
109.75,49.054,0.16999,-0.13629,2.602,16.229,10.032,123.26,1
114.61,39.585,0.02418,1.0204,3.2943,19.802,7.4871,64.019,1
135.66,50.751,-0.35869,-0.058813,8.1196,33.868,4.3168,18.149,1
19.195,41.218,4.4623,19.598,122.2,76.605,-0.052435,-1.1391,2
82.758,37.504,0.48693,2.161,2.1656,17.644,9.6458,103,1
106.33,34.066,0.22576,2.452,2.6538,14.645,8.458,98.969,1
141.86,46.32,-0.20672,0.24503,1.9172,13.197,10.757,150.73,1
81.141,37.979,1.0446,2.8774,3.9666,21.45,7.0755,57.998,1
111.95,55.29,0.24711,-0.47215,4.9105,28.459,6.0142,36.159,1
110.45,46.29,0.025577,-0.0010096,2.9808,17.819,7.7268,71.79,1
119.5,40.457,0.78273,1.4331,13.208,42.768,3.2662,9.7671,1
140.77,48.186,0.0020138,-0.14596,2.7759,20.924,8.5593,77.663,1
140.18,45.839,-0.16677,0.049202,6.2099,26.996,5.4989,33.698,1
115.48,45.942,0.037708,0.12727,3.9758,19.768,6.8131,56.176,1
88.953,39.228,1.2821,3.1999,98.509,90.325,-0.022611,-1.7715,1
103.41,50.994,0.52079,0.16293,1.8788,15.184,10.934,139.97,1
133.45,52.361,-0.12557,-0.32035,4.4933,23.999,7.0972,57.132,1
118.19,50.032,0.12664,-0.43752,1.4281,12.619,12.45,191.25,1
135.91,43.953,0.068002,0.16579,2.607,19.522,8.8149,84.835,1
108.94,50.042,0.33623,-0.081059,5.8746,29.546,6.4434,43.603,1
112.62,52.302,0.31765,-0.2505,1.9473,16.603,10.75,128.1,1
49.703,33.449,3.6866,18.129,92.966,86.543,0.48575,-1.1604,2
133,45.122,-0.24509,0.28935,2.2517,17.058,9.4219,101.77,1
28.844,36.668,4.3801,20.017,77.605,71.596,0.62807,-0.42112,2
108.93,42.97,0.28598,0.73909,3.0945,21.132,7.8267,65.699,1
127.09,54.602,0.0046811,-0.54477,2.2065,14.11,9.7674,123.61,1
110.62,47.578,0.44593,0.28074,7.1321,34.762,5.1499,26.397,1
110.97,47.743,0.049482,0.1549,2.1246,14.879,9.3927,109.98,1
130.84,58.573,0.051188,-0.36013,8.0385,36.071,4.6998,21.705,1
127.65,44.539,-0.14849,0.27752,20.248,56.412,2.5789,5.0778,1
119.1,39.366,0.027583,0.8095,2.6522,20.487,8.8423,83.211,1
108.38,43.851,0.20032,0.058444,2.1355,16.781,10.555,126.77,1
122.77,55.228,0.14808,-0.59127,6.5025,32.243,5.1131,25.722,1
105.89,40.089,0.19865,0.81252,2.704,19.165,8.4881,80.05,1
94.492,38.054,1.0385,2.8927,4.9298,28.359,6.4955,44.132,1
105.04,50.095,0.28111,0.20513,2.1689,15.597,10.61,132.15,1
47.203,61.008,2.0093,2.7406,23.192,47.121,2.4174,5.8584,2
113.09,51.317,0.22764,-0.076085,4.6789,24.216,6.0906,40.311,1
101.06,49.962,0.21487,0.05089,4.9373,28.966,6.2449,39.085,1
112.27,46.047,0.22514,0.55473,1.0727,11.514,14.853,262.92,1
100.66,40.658,0.49783,1.6043,2.7099,22.616,9.2121,87.581,1
31.297,35.849,4.2603,19.168,199.58,58.657,-1.8623,2.3919,2
77.781,41.386,0.76028,1.611,1.8896,15.653,10.256,121.85,1
114.58,47.818,0.36404,0.11576,0.81271,10.644,17.597,352.07,1
105.33,47.696,0.23911,-0.25681,2.3512,15.117,9.0786,104.53,1
121.33,50.801,-0.077847,-0.18783,0.62291,9.3614,20.881,503.73,1
122.45,50.023,0.11204,0.018941,3.888,19.876,7.122,59.925,1
96.992,37.471,0.48213,1.63,2.689,15.599,8.4914,92.73,1
114.76,47.163,0.088649,0.34253,5.6062,29.123,5.523,30.995,1
132.83,42.712,0.20813,0.55205,6.8219,29.402,4.9869,26.72,1
122.65,41.078,0.17724,0.41323,1.2592,12.178,13.116,209.5,1
115.23,40.23,0.28459,1.0369,2.7952,16.447,8.3732,86.723,1
123.78,51.495,-0.0165,-0.18911,2.8654,21.943,8.5007,75.873,1
125.57,45.597,0.158,0.55532,2.3654,14.675,9.0557,107.22,1
138.88,52.301,-0.29323,-0.25012,3.6747,23.15,7.3543,57.68,1
120.18,58.087,0.075328,-0.37401,4.454,23.681,6.9981,54.218,1
114.9,40.776,0.19184,0.59261,5.1505,29.086,6.2659,40.404,1
102.15,31.69,0.5398,3.5349,2.7383,19.256,8.5744,81.315,1
148.82,41.364,0.11215,0.84966,2.0736,12.922,10.518,154.19,1
107.84,49.349,0.57402,0.35255,0.77425,11.536,16.519,296.14,1
118.22,39.36,0.10322,0.61159,2.3729,16.909,9.1838,98,1
105.3,48.849,0.75459,0.73449,4.0702,23.038,7.9734,69.522,1
104.14,42.309,0.42957,1.3055,3.3269,19.569,6.9537,54.137,1
137.12,44.067,-0.10483,0.075824,2.9574,17.555,7.6847,70.272,1
109.16,51.342,0.16837,-0.30972,2.7625,15.759,8.9052,100.9,1
130.93,48.405,-0.0027997,0.013172,2.3662,15.164,10.424,133.25,1
126.96,48.667,0.0013011,-0.18604,1.2952,12.157,12.812,202.45,1
123.92,49.71,-0.071591,-0.18484,3.4398,18.265,7.9494,77.622,1
111.16,51.802,0.26768,-0.14194,2.9022,19.058,8.4025,79.619,1
93.164,44.122,0.66765,0.80764,3.5477,21.929,7.6095,63.343,1
109.44,53.103,0.1768,-0.28796,1.964,16.667,10.719,127.17,1
111.12,48.782,0.46951,0.03841,4.5025,28.295,6.3899,40.374,1
128.07,51.28,-0.051499,-0.37334,1.9858,13.313,10.905,152.9,1
100.52,33.684,0.44156,2.4697,2.5978,19.242,8.479,78.635,1
98.047,41.854,0.44063,1.1857,0.85284,9.9084,17.781,393.1,1
128.92,49.268,0.30897,-0.23963,21.978,60.027,2.5277,4.7649,1
100.4,50.92,0.20103,-0.34067,3.7793,22.145,7.747,65.94,1
131.63,54.363,0.075938,-0.48383,3.3838,17.431,6.9193,60.956,1
134.6,40.19,-0.073835,0.95888,2.2383,17.184,9.862,109.25,1
159.41,56.952,-0.78578,-0.09903,181.66,70.354,-1.2653,0.74075,1
117.16,52.266,0.12455,-0.14446,2.4507,13.989,8.9257,112.08,1
108.48,46.56,0.20588,-0.055395,0.67642,9.6889,19.145,435.4,1
114.91,47.504,-0.012295,0.13995,7.6279,32.82,4.6578,21.937,1
109.3,46.593,0.40607,0.47987,1.1012,13.808,14.052,211.58,1
112.8,48.661,0.21395,0.36682,1.7667,17.052,10.64,119.45,1
121.24,53.872,0.047858,-0.23472,1.9758,18.795,10.312,111.29,1
106.01,44.243,-0.2254,0.33674,1.2166,11.766,13.344,222.52,1
139.69,52.613,-0.064677,-0.40719,6.3244,26.004,5.2986,31.934,1
135.18,47.728,0.0067792,-0.19856,1.5192,12.062,12.178,195.94,1
119.24,49.065,0.012622,-0.099526,3.0886,18.706,8.294,82.132,1
111.12,42.786,0.3769,0.47828,3.1346,15.953,8.3798,95.895,1
88.367,49.217,0.95612,1.3744,1.7734,13.828,10.703,143.88,1
96.594,49.573,0.53195,0.40799,1.2492,14.416,13.091,183.47,1
126.7,63.3,-0.099839,-0.89688,3.4381,23.527,7.5812,60.746,1
117.18,52.605,0.14933,-0.23464,54.162,81.107,1.0281,-0.62346,1
126.7,49.799,-0.27244,0.1982,3.1229,18.842,7.4065,63.185,1
126.29,51.437,0.090011,-0.2675,2.2023,16.246,9.3676,103.09,1
103.53,48.058,0.4545,0.30494,2.4975,16.026,10.827,138.95,1
124.68,51.511,-0.087151,-0.23423,5.8344,27.969,5.7411,35.474,1
95.539,45.774,0.67311,1.2004,2.143,15.675,9.3787,102.76,1
100.95,37.467,0.65101,1.9526,1.5995,13.069,12.119,179.8,1
115.52,43.391,0.22408,0.75898,2.255,17.387,9.5809,106.19,1
114.58,47.483,0.34414,0.047956,1.6421,15.689,12.062,161.65,1
113.73,35.146,0.37938,1.5854,4.3487,24.316,6.5708,46.625,1
112.91,42.43,0.10453,0.13937,1.3135,12.893,12.821,191.95,1
108.73,46.198,0.22145,0.15655,3.2943,18.037,7.5694,68.595,1
77.648,34.841,1.0722,3.991,1.3186,10.55,15.386,310.75,1
117.18,47.248,0.26026,0.19155,3.102,16.886,7.1985,65.676,1
111.03,48.232,0.12954,0.010454,2.9139,17.785,7.6224,68.542,1
109.41,55.913,0.56511,0.056247,2.7977,19.497,9.4433,97.375,1
94.172,44.346,0.53592,0.68309,2.3604,15.514,9.7003,121.95,1
107.33,50.89,0.2118,-0.20218,37.885,71.958,1.5728,0.81341,1
130.78,51.894,-0.24049,-0.16392,1.3721,10.766,14.203,278.04,1
149.42,49.993,-0.29966,-0.2028,85.843,93.803,0.28869,-1.7609,1
111.46,41.086,0.26853,0.91472,3.1614,18.936,7.9359,74.821,1
127.02,48.912,0.14139,0.055977,1.7533,17.336,10.833,123.5,1
